# Hydro quantities of SFHo-s18.80-MUONS at time t_pb= 1.0001996s
shock radius= 8710.0523 km, gain radius= 21.053746 km
# cols=25 rows=1088 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
   19384039694.5228  1.56866883905469  6.9430653436e-01  2.0808620784e+15  1.5924812882e-03     11.9073629855  7.5146113212e+05      0.9999879998     -0.7942230656      0.4990650355     -0.1205022038     -0.1205002142    105.5900358078    104.2967477066      0.0000000000      0.0000000000      0.9863974431      0.0000000000      0.0136025569      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   19761526178.0825  1.56927208321144  6.2766748678e-01  1.8234751715e+15  1.5429692047e-03     11.9455369785  7.5708119091e+05      0.9999882283     -0.7939138140      0.4993743491     -0.1168382490     -0.1168363213    105.5925281621    104.2992399991      0.0000000000      0.0000000000      0.9863975238      0.0000000000      0.0136024762      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   20146357061.7849  1.56984928746203  5.6618929745e-01  1.5955594401e+15  1.4925118249e-03     11.9940663404  7.6232499823e+05      0.9999884525     -0.7936229581      0.4996652680     -0.1130968903     -0.1130950256    105.5950396855    104.3017514594      0.0000000000      0.0000000000      0.9863976795      0.0000000000      0.0136023205      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   20538675238.7290  1.57040051019310  5.0987905478e-01  1.3939078352e+15  1.4435849402e-03     12.0444558484  7.6739171870e+05      0.9999886725     -0.7933362723      0.4999520149     -0.1094684537     -0.1094666501    105.5975226591    104.3042343719      0.0000000000      0.0000000000      0.9863978591      0.0000000000      0.0136021409      0.4999758599      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   20938626382.1506  1.57092591513979  4.5817652192e-01  1.2163238229e+15  1.3975176243e-03     12.0949042244  7.7257160980e+05      0.9999888884     -0.7660595466      0.5002341311     -0.1060565680     -0.0790601548    105.5998027591    104.3335090814      0.0000000000      0.0000000000      0.9863982593      0.0000000000      0.0136017407      0.4999758476      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   21346358999.5130  1.57142570934372  4.1096191634e-01  1.0599203570e+15  1.3526684369e-03     12.1473949888  7.7746614878e+05      0.9999891003     -0.7636193743      0.5005099537     -0.1027339311     -0.0735731683    105.6020625232    104.3379331952      0.0000000000      0.0000000000      0.9863991091      0.0000000000      0.0136008909      0.4999760286      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   21762024487.6498  1.57190018394028  3.6780037815e-01  9.2234370807e+14  1.3075241553e-03     12.2107056368  7.8213798412e+05      0.9999893081     -0.7468241692      0.5007686677     -0.0993837824     -0.0536865285    105.6043238306    104.3567309937      0.0000000000      0.0000000002      0.9864002798      0.0000000000      0.0135997200      0.4999746936      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   22185777188.9805  1.57234964712952  3.2847340414e-01  8.0177961766e+14  1.2650853357e-03     12.2745903017  7.8649716410e+05      0.9999895120     -0.7448602524      0.5010231901     -0.0962385010     -0.0488318527    105.6064472001    104.3605637576      0.0000000000      0.0000000019      0.9864013317      0.0000000000      0.0135986664      0.4999825254      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   22617774448.8204  1.57277452084498  2.9273854067e-01  6.9636228089e+14  1.2251540668e-03     12.3380033612  7.9034913212e+05      0.9999897122     -0.7403170954      0.5012736012     -0.0932829961     -0.0415836019    105.6084582167    104.3668675201      0.0000000000      0.0000002108      0.9864012246      0.0000000000      0.0135985646      0.4999499304      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   23058176673.8048  1.57317525703960  2.6027343021e-01  6.0422255412e+14  1.1848123790e-03     12.4144433434  7.9358289802e+05      0.9999899085     -0.7381564619      0.5015056863     -0.0902911627     -0.0366632201    105.6104660882    104.3708039400      0.0000000000      0.0000045152      0.9863962656      0.0000000000      0.0135992192      0.4998904212      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   23507147391.4502  1.57355233884164  2.3086915119e-01  5.2390048230e+14  1.1463550456e-03     12.4976734736  7.9654875909e+05      0.9999901011     -0.7372514088      0.5017289858     -0.0874411357     -0.0331314395    105.6124157910    104.3734353964      0.0000000000      0.0000373515      0.9863626779      0.0000000000      0.0135999706      0.4998977410      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   23964853310.8746  1.57390620316311  2.0415155568e-01  4.5423137082e+14  1.1106474630e-03     12.5942426022  7.9911789264e+05      0.9999902901     -0.7360347616      0.5019430944     -0.0848013371     -0.0294891023    105.6141779413    104.3762000853      0.0000000000      0.0004223839      0.9859765395      0.0000000000      0.0136010766      0.4999444684      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   24431464384.6988  1.57423713386933  1.7983511744e-01  3.9385975431e+14  1.0764364027e-03     12.7326822914  8.0078518165e+05      0.9999904756     -0.7358422398      0.5021486583     -0.0822752253     -0.0269760326    105.6158961433    104.3779052453      0.0000000000      0.0020312655      0.9843655831      0.0000000000      0.0136031514      0.5007665178      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   24907153872.1522  1.57454448233447  1.5679777537e-01  3.4200443582e+14  1.0432945066e-03     13.0000415029  8.0332343744e+05      0.9999906576     -0.7360669665      0.5023228989     -0.0798361813     -0.0249359560    105.6175299905    104.3791401250      0.0000000000      0.0070854049      0.9793092674      0.0000000000      0.0136053277      0.5038847009      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   25392098403.4064  1.57482725260293  1.3554689830e-01  2.9759838353e+14  1.0121983397e-03     13.4421020410  8.0522735517e+05      0.9999908361     -0.7365365479      0.5024922110     -0.0775580896     -0.0232967577    105.6190677416    104.3800389827      0.0000000000      0.0189794325      0.9674143484      0.0000000000      0.0136062191      0.5097941747      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   25886478045.1603  1.57508521862193  1.1619705986e-01  2.6001936239e+14  9.8359000992e-04     14.0744717862  8.0635389025e+05      0.9999910113     -0.7372183116      0.5026517883     -0.0754752361     -0.0220552453    105.6204597424    104.3805896424      0.0000000000      0.0383634509      0.9480296240      0.0000000000      0.0136069251      0.5191845206      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   26390476367.5017  1.57531906333308  9.9196605477e-02  2.2830283636e+14  9.5650985577e-04     14.8548472304  8.0640294064e+05      0.9999911831     -0.7380643174      0.5027986231     -0.0735085162     -0.0210813660    105.6217822593    104.3809193187      0.0000000000      0.0632247390      0.9231675657      0.0000000001      0.0136076953      0.5316586839      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   26904280512.0692  1.57553087725615  8.4933379130e-02  2.0144358812e+14  9.3012107797e-04     15.7122317644  8.0557834420e+05      0.9999913515     -0.7390342499      0.5029349789     -0.0715858868     -0.0202650249    105.6230656743    104.3810964455      0.0000000000      0.0911321579      0.8952595782      0.0000000002      0.0136082637      0.5453896878      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   27428081261.5405  1.57572369856983  7.3250759834e-02  1.7864361450e+14  9.0571074522e-04     16.5590376973  8.0418285592e+05      0.9999915168     -0.7400030884      0.5030710345     -0.0698050746     -0.0195891066    105.6219249725    104.3788508497      0.0000000000      0.1190396514      0.8673515711      0.0000000004      0.0136087771      0.5591006555      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   27962073110.4729  1.57590065182679  6.3740909105e-02  1.5923003239e+14  8.8328473504e-04     17.3336300951  8.0201741331e+05      0.9999916789     -0.7409448405      0.5032050405     -0.0681662760     -0.0190260661    105.6230254740    104.3788755931      0.0000000000      0.1439128931      0.8424778715      0.0000000007      0.0136092347      0.5721801663      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   28506454337.5216  1.57606447526010  5.5944580705e-02  1.4246034097e+14  8.6207649173e-04     18.0507591564  7.9968846613e+05      0.9999918379     -0.7418581323      0.5033426814     -0.0666106116     -0.0185213345    105.6240720717    104.3788712580      0.0000000000      0.1671311851      0.8192591586      0.0000000010      0.0136096553      0.5843531799      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   29061427079.0635  1.57621745394124  4.9524843628e-02  1.2770804148e+14  8.3993192530e-04     18.7335645434  7.9676046093e+05      0.9999919938     -0.7428554905      0.5034758539     -0.0649691514     -0.0180104050    105.6251819904    104.3788506460      0.0000000000      0.1893299389      0.7970599941      0.0000000014      0.0136100656      0.5952504316      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   29627197404.2533  1.57636135688639  4.4104509978e-02  1.1482666730e+14  8.1913419851e-04     19.3792330642  7.9379943867e+05      0.9999921465     -0.7437979818      0.5036078460     -0.0634245847     -0.0175403217    105.6262273441    104.3788215163      0.0000000000      0.2108699280      0.7755195966      0.0000000018      0.0136104736      0.6049498843      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   30203975391.5397  1.57649757009457  3.9533772295e-02  1.0355750875e+14  7.9990524576e-04     19.9193013917  7.9104035525e+05      0.9999922964     -0.7446853848      0.5037359444     -0.0619947291     -0.0171259675    105.6271956423    104.3787743131      0.0000000000      0.2277540088      0.7586350460      0.0000000023      0.0136109429      0.6134233212      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   30791975206.6707  1.57662722821239  3.5601022701e-02  9.3607303623e+13  7.8179078176e-04     20.4019670091  7.8774304307e+05      0.9999924435     -0.7455255246      0.5038628997     -0.0606458724     -0.0167442059    105.6281096930    104.3787212688      0.0000000000      0.2424816198      0.7439069416      0.0000000027      0.0136114358      0.6211427548      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   31391415182.2160  1.57675123853248  3.2218222850e-02  8.4717653027e+13  7.6389071084e-04     20.8466081436  7.8363644527e+05      0.9999925878     -0.7463588071      0.5039924267     -0.0593070435     -0.0163681866    105.6290188621    104.3786676283      0.0000000000      0.2563107246      0.7300772291      0.0000000032      0.0136120431      0.6281023923      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   32002517898.6372  1.57687034616680  2.9256724805e-02  7.6749770297e+13  7.4574473973e-04     21.2713362177  7.7948345873e+05      0.9999927292     -0.7472214288      0.5041141091     -0.0579432430     -0.0159886901    105.6299471004    104.3786115625      0.0000000000      0.2688756897      0.7175115729      0.0000000037      0.0136127337      0.6344046163      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   32625510266.9352  1.57698511935521  2.6650071968e-02  6.9622523860e+13  7.2850111248e-04     21.6587036532  7.7500715720e+05      0.9999928680     -0.7480399500      0.5042353017     -0.0566458617     -0.0156310227    105.6308305786    104.3785553269      0.0000000000      0.2803273903      0.7060590276      0.0000000041      0.0136135779      0.6401181781      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   33260623612.9049  1.57709604961434  2.4346520438e-02  6.3246582170e+13  7.1213580794e-04     22.0075102209  7.6994306971e+05      0.9999930041     -0.7488155310      0.5043554684     -0.0554134627     -0.0152943713    105.6316701572    104.3784991578      0.0000000000      0.2905966311      0.6957887978      0.0000000046      0.0136145665      0.6452602223      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   33908093763.0304  1.57720354074719  2.2290995940e-02  5.7526985826e+13  6.9645160749e-04     22.3284924624  7.6397067390e+05      0.9999931376     -0.7495566406      0.5044758199     -0.0542311973     -0.0149735671    105.6324759508    104.3784434902      0.0000000000      0.2999770395      0.6864072975      0.0000000051      0.0136156580      0.6499527489      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   34568161132.0500  1.57730793915327  2.0458122565e-02  5.2357461418e+13  6.8108049424e-04     22.6209688514  7.5710731417e+05      0.9999932685     -0.7502846011      0.5045953453     -0.0530699238     -0.0146597794    105.6332682676    104.3783883213      0.0000000000      0.3084415641      0.6779413165      0.0000000055      0.0136171139      0.6541877767      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   35241070812.2261  1.57740953228679  1.8804024644e-02  4.7673801223e+13  6.6556085729e-04     22.9109449854  7.5025217439e+05      0.9999933969     -0.7510327500      0.5047058412     -0.0518937350     -0.0143422354    105.6340719348    104.3783333436      0.0000000000      0.3162298883      0.6701513940      0.0000000060      0.0136187117      0.6580845818      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   35927072664.3510  1.57750857418061  1.7320424331e-02  4.3430755881e+13  6.5055595181e-04     23.1729245027  7.4314862276e+05      0.9999935229     -0.7517528807      0.5048179477     -0.0507550209     -0.0140357586    105.6348504824    104.3782796540      0.0000000000      0.3232830456      0.6630965470      0.0000000065      0.0136204010      0.6616121519      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   36626421410.5239  1.57760527979881  1.5969585381e-02  3.9603985549e+13  6.3625019036e-04     23.4186840320  7.3551724490e+05      0.9999936465     -0.7524369058      0.5049286415     -0.0496693614     -0.0137448179    105.6355927572    104.3782272098      0.0000000000      0.3298206803      0.6565571652      0.0000000070      0.0136221475      0.6648825212      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   37339376728.7329  1.57769982795425  1.4748294040e-02  3.6144088893e+13  6.2257200243e-04     23.6393882940  7.2758996333e+05      0.9999937677     -0.7530880292      0.5050386697     -0.0486308021     -0.0134674102    105.6363029955    104.3781762966      0.0000000000      0.3357849844      0.6505908829      0.0000000075      0.0136241253      0.6678675203      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   38066203349.2768  1.57779238637609  1.3633160524e-02  3.2999262247e+13  6.0927195166e-04     23.8444088285  7.1901424938e+05      0.9999938866     -0.7537189071      0.5051490323     -0.0476200688     -0.0131979174    105.6369944844    104.3781265451      0.0000000000      0.3413173570      0.6450562312      0.0000000080      0.0136264038      0.6706342944      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   38807171153.0633  1.57788308619049  1.2615381443e-02  3.0125690189e+13  5.9553782022e-04     24.0594116672  7.0941517228e+05      0.9999940032     -0.7543837605      0.5052512285     -0.0465724656     -0.0129173638    105.6377124238    104.3780774348      0.0000000000      0.3464501539      0.6399210158      0.0000000085      0.0136288218      0.6731998006      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   39562555271.8198  1.57797205793721  1.1685999326e-02  2.7510062707e+13  5.8236779188e-04     24.2541159408  6.9920501575e+05      0.9999941176     -0.7550183717      0.5053529997     -0.0455675720     -0.0126488527    105.6384011940    104.3780298226      0.0000000000      0.3511714973      0.6351973030      0.0000000090      0.0136311907      0.6755607064      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   40332636190.2531  1.57805940824014  1.0831813990e-02  2.5137248506e+13  5.6967312072e-04     24.4389934384  6.8803999385e+05      0.9999942298     -0.7556270282      0.5054547972     -0.0445986832     -0.0123904178    105.6390653695    104.3779835441      0.0000000000      0.3555880221      0.6307782905      0.0000000096      0.0136336778      0.6777689318      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   41117699850.1978  1.57814523806162  1.0050587676e-02  2.2982823053e+13  5.5750102520e-04     24.6057885054  6.7575573266e+05      0.9999943398     -0.7562076499      0.5055560143     -0.0436694252     -0.0121429985    105.6397024576    104.3779387935      0.0000000000      0.3596603196      0.6267032035      0.0000000103      0.0136364666      0.6798051277      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   41918037756.7905  1.57822963033395  9.3283640168e-03  2.1021036483e+13  5.4581559683e-04     24.7600675433  6.6243338337e+05      0.9999944479     -0.7567623049      0.5056563683     -0.0427774595     -0.0119060419    105.6403139351    104.3778952619      0.0000000000      0.3634998651      0.6228605355      0.0000000109      0.0136395884      0.6817251026      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   42733947086.7092  1.57831266549862  8.6673948447e-03  1.9219147808e+13  5.3368249284e-04     24.9233680967  6.4674942308e+05      0.9999945537     -0.7573474572      0.5057522864     -0.0418477737     -0.0116574265    105.6409523870    104.3778526434      0.0000000000      0.3670447062      0.6193127289      0.0000000117      0.0136425533      0.6834976510      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   43565730798.5200  1.57839441457208  8.0541981959e-03  1.7574570311e+13  5.2195291235e-04     25.0814111283  6.2918288218e+05      0.9999946576     -0.7579133194      0.5058452084     -0.0409489202     -0.0114173572    105.6415696925    104.3778111647      0.0000000000      0.3704045298      0.6159499106      0.0000000125      0.0136455472      0.6851777265      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   44413697745.1690  1.57847492901656  7.4894142010e-03  1.6076501603e+13  5.1062723954e-04     25.2278123161  6.0824234323e+05      0.9999947595     -0.7584566667      0.5059383481     -0.0400807074     -0.0111856314    105.6421660523    104.3777710375      0.0000000000      0.3735424274      0.6128089612      0.0000000133      0.0136485981      0.6867470124      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   45278162788.6645  1.57855427270275  6.9674896538e-03  1.4713516624e+13  4.9974174857e-04     25.3639067406  5.8046386310e+05      0.9999948594     -0.7589761034      0.5060309514     -0.0392462201     -0.0109631841    105.6427392525    104.3777321977      0.0000000000      0.3765000999      0.6098481897      0.0000000142      0.0136516961      0.6882260403      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   46159446916.9890  1.57863249358253  6.4840319013e-03  1.3470138634e+13  4.8929641106e-04     25.4869770296  5.4479109693e+05      0.9999949575     -0.7594718941      0.5061226871     -0.0384456019     -0.0107500923    105.6432891486    104.3776945675      0.0000000000      0.3793038884      0.6070412126      0.0000000152      0.0136548837      0.6896279732      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   47057877363.2870  1.57870963953906  6.0371880582e-03  1.2328454506e+13  4.7866414792e-04     25.6161749362  5.0007293387e+05      0.9999950537     -0.7599810679      0.5062121027     -0.0376285974     -0.0105316772    105.6438509443    104.3776577737      0.0000000000      0.3818683212      0.6044735519      0.0000000163      0.0136581107      0.6909097973      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   47973787727.3712  1.57878573826136  5.6201663807e-03  1.1283704015e+13  4.6820119070e-04     25.7497583397  4.4591340797e+05      0.9999951480     -0.7604862408      0.5062963553     -0.0368240795     -0.0103165849    105.6444043173    104.3776217211      0.0000000000      0.3842216069      0.6021170593      0.0000000174      0.0136613165      0.6920860721      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   48907518099.5926  1.57886081968541  5.2350775062e-03  1.0329157401e+13  4.5808222158e-04     25.8706855027  3.8707047128e+05      0.9999952405     -0.7609720402      0.5063809023     -0.0360457246     -0.0101085764    105.6449397841    104.3775868415      0.0000000000      0.3863621105      0.5999734564      0.0000000184      0.0136644147      0.6931565341      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   49859415187.1207  1.57893490705568  4.8747031076e-03  9.4610246319e+12  4.4840671042e-04     25.9897239186  3.2626001652e+05      0.9999953313     -0.7614344089      0.5064639817     -0.0353019993     -0.0099102991    105.6454512657    104.3775528751      0.0000000000      0.3884272483      0.5979052162      0.0000000195      0.0136675160      0.6941893528      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   50829832442.6812  1.57900802056921  4.5415959049e-03  8.6687461145e+12  4.3911255057e-04     26.0950140337  2.6820749197e+05      0.9999954204     -0.7618760109      0.5065464687     -0.0345875790     -0.0097199677    105.6459425960    104.3775201164      0.0000000000      0.3903839633      0.5959454801      0.0000000204      0.0136705362      0.6951678376      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   51819130195.7976  1.57908019468487  4.2314874545e-03  7.9423594166e+12  4.2989647692e-04     26.2019759532  2.1297477966e+05      0.9999955078     -0.7623136822      0.5066286600     -0.0338783847     -0.0095306361    105.6464305745    104.3774882324      0.0000000000      0.3922567517      0.5940696493      0.0000000213      0.0136735777      0.6961042403      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   52827675786.5867  1.57915145314251  3.9436327556e-03  7.2743148365e+12  4.2052578084e-04     26.3233725596  1.6248250562e+05      0.9999955935     -0.7627660423      0.5067051028     -0.0331556450     -0.0093366993    105.6469283871    104.3774572420      0.0000000000      0.3940503788      0.5922729874      0.0000000222      0.0136766117      0.6970010602      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   53855843702.1569  1.57922184470418  3.6782484012e-03  6.6617109721e+12  4.1141019929e-04     26.4311307794  1.2171991100e+05      0.9999956775     -0.7632032224      0.5067824978     -0.0324520811     -0.0091477105    105.6474131474    104.3774274272      0.0000000000      0.3957197038      0.5906006814      0.0000000229      0.0136795919      0.6978356352      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   54904015715.6610  1.57929141761301  3.4317378224e-03  6.1025634362e+12  4.0261421541e-04     26.5310724517  8.9055054507e+04      0.9999957600     -0.7636226154      0.5068597530     -0.0317731320     -0.0089654096    105.6478809644    104.3773985960      0.0000000000      0.3972963595      0.5890210856      0.0000000236      0.0136825314      0.6986238454      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   55972581028.0535  1.57936022441851  3.2048211936e-03  5.5910089645e+12  3.9411400508e-04     26.6136455996  6.3079042351e+04      0.9999958409     -0.7640251559      0.5069372516     -0.0311166687     -0.0087889854    105.6483333950    104.3773709875      0.0000000000      0.3988010310      0.5875135502      0.0000000241      0.0136853947      0.6993762495      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   57061936412.6065  1.57942830477473  2.9927678202e-03  5.1216011249e+12  3.8578484743e-04     26.6945969377  4.1087062343e+04      0.9999959202     -0.7644166691      0.5070160605     -0.0304731035     -0.0086157423    105.6487770334    104.3773443037      0.0000000000      0.4004047265      0.5859069688      0.0000000245      0.0136882802      0.7001787320      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   58172486362.2373  1.57949568891781  2.7967624776e-03  4.6877583830e+12  3.7717037602e-04     26.7893793226  2.1925943345e+04      0.9999959980     -0.7648292647      0.5070900427     -0.0298054205     -0.0084346371    105.6492379411    104.3773186337      0.0000000000      0.4019907064      0.5843176638      0.0000000248      0.0136916050      0.7009717606      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   59304643239.7019  1.57956240151783  2.6130727238e-03  4.2900495956e+12  3.6878724043e-04     26.8784866422  4.7448615368e+03      0.9999960744     -0.7652299145      0.5071631804     -0.0291555749     -0.0082585790    105.6496865642    104.3772934693      0.0000000000      0.4033093901      0.5829954575      0.0000000250      0.0136951273      0.7016301798      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   60458827430.7117  1.57962844030637  2.4412748547e-03  3.9271100072e+12  3.6075042266e-04     26.9563010509 -1.1619175175e+04      0.9999961493     -0.7656121844      0.5072353808     -0.0285328121     -0.0080902866    105.6501164172    104.3772688520      0.0000000000      0.4043487851      0.5819536739      0.0000000251      0.0136975159      0.7021498523      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   61635467500.0281  1.57969381879596  2.2814064017e-03  3.5955027006e+12  3.5301395899e-04     27.0204256270 -2.8649925023e+04      0.9999962227     -0.7659780569      0.5073071592     -0.0279333435     -0.0079284688    105.6505301856    104.3772449695      0.0000000000      0.4052073257      0.5810933673      0.0000000252      0.0136992818      0.7025794016      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   62835000350.5945  1.57975854046138  2.1312020400e-03  3.2920254020e+12  3.4551130810e-04     27.0801530752 -4.7575203844e+04      0.9999962948     -0.7663307537      0.5073789828     -0.0273520718     -0.0077717175    105.6509313693    104.3772216328      0.0000000000      0.4059652252      0.5803337897      0.0000000252      0.0137009599      0.7029583937      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   64057871385.7650  1.57982260989986  1.9915223413e-03  3.0121132050e+12  3.3788739068e-04     27.1491742298 -6.8007627577e+04      0.9999963655     -0.7666937477      0.5074473954     -0.0267601285     -0.0076111808    105.6513403138    104.3771991707      0.0000000000      0.4067418635      0.5795553096      0.0000000252      0.0137028017      0.7033467892      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   65304534674.6887  1.57988601401377  1.8592383082e-03  2.7553059227e+12  3.3033954117e-04     27.2396104382 -9.0166111212e+04      0.9999964348     -0.7670542317      0.5075137883     -0.0261738631     -0.0074517924    105.6517454063    104.3771773863      0.0000000000      0.4078256232      0.5784689083      0.0000000252      0.0137054433      0.7038888864      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   66575453120.9116  1.57994873298399  1.7359135765e-03  2.5203548969e+12  3.2306240672e-04     27.3247787906 -1.1360747783e+05      0.9999965028     -0.7673994449      0.5075800078     -0.0256086518     -0.0072980138    105.6521359427    104.3771564900      0.0000000000      0.4090905852      0.5772008120      0.0000000250      0.0137085778      0.7045214492      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   67871098634.2597  1.58001077283608  1.6205345010e-03  2.3061466512e+12  3.1607943005e-04     27.4003776244 -1.3824662976e+05      0.9999965695     -0.7677289825      0.5076454340     -0.0250665022     -0.0071508279    105.6525104782    104.3771360618      0.0000000000      0.4101528450      0.5761354444      0.0000000249      0.0137116858      0.7050520929      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   69191952306.0652  1.58007213662028  1.5128328324e-03  2.1103828680e+12  3.0932208715e-04     27.4650235896 -1.6376424512e+05      0.9999966350     -0.7680459979      0.5077108150     -0.0245418620     -0.0070085841    105.6528729202    104.3771161074      0.0000000000      0.4109704005      0.5753157013      0.0000000248      0.0137138734      0.7054608948      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   70538504587.8030  1.58013284448503  1.4128795578e-03  1.9301717188e+12  3.0255607614e-04     27.5270631321 -1.8946373708e+05      0.9999966992     -0.7683657278      0.5077741180     -0.0240156862     -0.0068654412    105.6532366898    104.3770968440      0.0000000000      0.4116287154      0.5746556561      0.0000000247      0.0137156039      0.7057901391      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   71911255473.2018  1.58019290271092  1.3189410426e-03  1.7645940637e+12  2.9573755436e-04     27.6063029753 -2.1572939648e+05      0.9999967621     -0.7686910789      0.5078348774     -0.0234846958     -0.0067205612    105.6536040136    104.3770780573      0.0000000000      0.4121776014      0.5741052269      0.0000000245      0.0137171472      0.7060645319      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   73310714683.8989  1.58025231939239  1.2318522936e-03  1.6128450072e+12  2.8914680749e-04     27.6705919275 -2.4089426831e+05      0.9999968239     -0.7690034406      0.5078957626     -0.0229712983     -0.0065804107    105.6539592118    104.3770600086      0.0000000000      0.4126841300      0.5735973285      0.0000000244      0.0137185172      0.7063178840      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
