# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
    1384374299.1224  1.98342822974728  2.6569952872e+03  3.4838656507e+20  3.7195940285e-02      8.4645036579 -1.0503140741e+07      0.9997847677     -0.6479733230      0.3572997733     -2.2376904058     -1.9496734113    103.8790018721    102.8737287758      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992047078      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1411619296.4449  1.98430315442211  2.5458705210e+03  3.2474524740e+20  3.6522399658e-02      8.4285590789 -1.0002916946e+07      0.9997887587     -0.6482666940      0.3594959189     -2.2127524075     -1.9272249297    103.9103926838    102.9026300709      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992047259      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1439393607.8705  1.98519149113107  2.4380432227e+03  3.0248681680e+20  3.5856068015e-02      8.3918579099 -9.5158893816e+06      0.9997926840     -0.6488783180      0.3617911210     -2.1876025585     -1.9049819066    103.9420822019    102.9314127630      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992047443      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1467707516.8805  1.98609298767419  2.3337469296e+03  2.8161096406e+20  3.5204070015e-02      8.3529459028 -8.9869654315e+06      0.9997965530     -0.6497895127      0.3641616987     -2.1626223998     -1.8832835205    103.9737128257    102.9597616143      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992047629      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1496571506.7430  1.98700744117151  2.2330012048e+03  2.6204162763e+20  3.4566584632e-02      8.3114457967 -8.5675419334e+06      0.9998003545     -0.6509677391      0.3666095169     -2.1378092353     -1.8620964005    104.0052591274    102.9876818714      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992047817      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1525996264.3944  1.98793465434010  2.1357478181e+03  2.4364081183e+20  3.3913378085e-02      8.2777678830 -8.2477075483e+06      0.9998040755     -0.6528881344      0.3688287771     -2.1114489383     -1.8398757591    104.0359459968    103.0142290853      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048007      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1555992684.3961  1.98887436023114  2.0416534434e+03  2.2632289588e+20  3.3260198233e-02      8.2468365571 -7.8180005346e+06      0.9998077263     -0.6553033103      0.3708709463     -2.0845642627     -1.8174484285    104.0657216791    103.0395474225      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048199      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1586571872.9686  1.98982624588459  1.9507937424e+03  2.1009590626e+20  3.2618381015e-02      8.2142616612 -7.4522737305e+06      0.9998113152     -0.6577637772      0.3729917193     -2.0579916661     -1.7954570719    104.0956084480    103.0648529515      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048393      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1617745152.1031  1.99079012732240  1.8635548224e+03  1.9501147285e+20  3.1993823777e-02      8.1801428650 -7.1155571433e+06      0.9998148418     -0.6601453332      0.3751688969     -2.0320906336     -1.7741147729    104.1253089840    103.0899947539      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048586      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1649524063.7540  1.99176573210838  1.7791098318e+03  1.8087710999e+20  3.1384016672e-02      8.1432652318 -6.7685429837e+06      0.9998183133     -0.6623798099      0.3774082956     -2.0069660091     -1.7534640238    104.1549129636    103.1151248581      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048781      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1681920374.1119  1.99275264401417  1.6976519755e+03  1.6765436046e+20  3.0780803166e-02      8.1054774001 -6.5040291853e+06      0.9998217238     -0.6644529958      0.3797554313     -1.9820496955     -1.7329680318    104.1848331914    103.1406247643      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992048975      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1714946077.9602  1.99375052190445  1.6192174317e+03  1.5526960520e+20  3.0168963547e-02      8.0741232317 -6.2417035301e+06      0.9998250602     -0.6668772310      0.3818340751     -1.9563408329     -1.7117620483    104.2134359971    103.1647246909      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992049169      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1748613403.1162  1.99475902253290  1.5436808404e+03  1.4368016026e+20  2.9555513595e-02      8.0463218155 -5.9775365809e+06      0.9998283305     -0.6694760259      0.3838110184     -1.9303220413     -1.6903189948    104.2415313640    103.1882443197      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992049365      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1782934814.9586  1.99577766033256  1.4706552187e+03  1.3283645113e+20  2.8954666957e-02      8.0161630213 -5.7376965485e+06      0.9998315500     -0.6720192503      0.3858540916     -1.9048196122     -1.6694028633    104.2696653489    103.2117920071      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992049560      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1817923021.0427  1.99680593351277  1.4004238859e+03  1.2275556378e+20  2.8370564453e-02      7.9837239550 -5.4783991729e+06      0.9998347146     -0.6744890893      0.3879470267     -1.8800312716     -1.6491772968    104.2976216602    103.2351855441      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992049754      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1853590975.8051  1.99784352322912  1.3331402659e+03  1.1341120027e+20  2.7799192512e-02      7.9501437325 -5.2549931184e+06      0.9998378216     -0.6767819708      0.3901129144     -1.8557950834     -1.6293998778    104.3255861897    103.2586913045      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992049947      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1889951885.3607  1.99888997228071  1.2681835966e+03  1.0467673028e+20  2.7241155224e-02      7.9130122919 -5.0747324459e+06      0.9998408690     -0.6787127529      0.3923342867     -1.8321672752     -1.6099242240    104.3534440287    103.2823969891      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992050137      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1927019212.3918  1.99994475475154  1.2058932705e+03  9.6505446156e+19  2.6654215238e-02      7.8895871878 -4.8882368417e+06      0.9998438522     -0.6807937642      0.3942128983     -1.8067534881     -1.5884700598    104.3800228163    103.3050161538      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992050328      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1964806681.1330  2.00100719880278  1.1455624587e+03  8.8856070880e+19  2.6081437495e-02      7.8626401656 -4.7064561171e+06      0.9998467844     -0.6821662434      0.3961431937     -1.7824261915     -1.5674455378    104.4065657636    103.3282563265      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992050516      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2003328282.4523  2.00207660921865  1.0877797442e+03  8.1780921104e+19  2.5523010159e-02      7.8343911978 -4.5283069466e+06      0.9998496672     -0.6828583292      0.3981322770     -1.7590354833     -1.5467359987    104.4330595589    103.3520689527      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992050699      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2042598279.0316  2.00315255191935  1.0324511569e+03  7.5239484525e+19  2.4981292530e-02      7.8036309019 -4.3166852037e+06      0.9998524969     -0.6829685130      0.4001679232     -1.7368130672     -1.5266594126    104.4593621392    103.3762257030      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992050878      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2082631210.6470  2.00423438155255  9.7914686291e+02  6.9153427873e+19  2.4450596780e-02      7.7704991701 -4.2064037922e+06      0.9998552764     -0.6825931535      0.4022748301     -1.7153849431     -1.5069628360    104.4857351214    103.4008671378      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051053      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2123441899.5528  2.00532135817438  9.2803617887e+02  6.3476345031e+19  2.3904675920e-02      7.7450091478 -4.0782396138e+06      0.9998579988     -0.6820733591      0.4041916635     -1.6930142605     -1.4859891923    104.5112739123    103.4250088898      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051223      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2165045455.9689  2.00641284311014  8.7906526720e+02  5.8205055819e+19  2.3362699813e-02      7.7212007132 -3.8997004758e+06      0.9998606678     -0.6811287570      0.4060352067     -1.6710493894     -1.4649232624    104.5362870858    103.4491231220      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051387      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2207457283.6757  2.00750802480550  8.3192759425e+02  5.3315831612e+19  2.2832053277e-02      7.6957804209 -3.7745774828e+06      0.9998632910     -0.6820760194      0.4079431776     -1.6476094076     -1.4443385139    104.5613914868    103.4713722898      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051546      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2250693085.7173  2.00860614343663  7.8692983037e+02  4.8818831852e+19  2.2320126279e-02      7.6675190157 -3.6265311687e+06      0.9998658681     -0.6898946845      0.4098831559     -1.6182205888     -1.4247083384    104.5862059707    103.4864281302      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051696      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2294768870.2154  2.00970643818930  7.4370233013e+02  4.4652671054e+19  2.1817182758e-02      7.6373390874 -3.5141252013e+06      0.9998683981     -0.7028401640      0.4119028244     -1.5840359857     -1.4054888833    104.6111971038    103.4964541153      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051839      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2339700956.2966  2.01080802205101  7.0234748539e+02  4.0782547328e+19  2.1304187442e-02      7.6132261082 -3.4260031962e+06      0.9998708749     -0.7173565018      0.4137522084     -1.5475123640     -1.3853309834    104.6353240737    103.5042153635      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992051974      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2385505980.1346  2.01191026444490  6.6301310865e+02  3.7210732968e+19  2.0790852823e-02      7.5920108390 -3.2860931971e+06      0.9998733030     -0.7317030964      0.4155486959     -1.5106886330     -1.3646503344    104.6590896595    103.5118378672      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992052101      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2432200901.1095  2.01301209151496  6.2493280433e+02  3.3891338866e+19  2.0290601353e-02      7.5678440906 -3.1696066691e+06      0.9998756926     -0.7455230551      0.4173907511     -1.4748007861     -1.3444245015    104.6828517370    103.5199379308      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992052237      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
