# Hydro quantities of SFHo-s18.6-MUONS at time t_pb= 0.99948092s
shock radius= 8351.4848 km, gain radius= 21.339098 km
# cols=25 rows=1044 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
   59858303882.1616  1.75322691864984  1.8114297859e-03  3.3321097833e+12  3.5483147229e-04     28.0851952517  2.4950048399e+05      0.9999956859     -0.7659913875      0.5071998517     -0.0281617536     -0.0080629020    105.6503454017    104.3771541625      0.0000000000      0.3950383172      0.5865420215      0.0000000163      0.0184196449      0.6974954201      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   61021085424.3066  1.75327379755526  1.6847404684e-03  3.0460419547e+12  3.4712729265e-04     28.2287396859  2.2566433571e+05      0.9999957681     -0.7663500627      0.5072746503     -0.0275640394     -0.0078986616    105.6507581906    104.3771334776      0.0000000000      0.3983714774      0.5832024597      0.0000000170      0.0184260459      0.6991644905      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   62206447699.8726  1.75331998237801  1.5665216457e-03  2.7841033863e+12  3.3949240345e-04     28.3867118929  1.9657550053e+05      0.9999958487     -0.7667081940      0.5073460421     -0.0269711577     -0.0077353030    105.6511678101    104.3771135740      0.0000000000      0.4019151770      0.5796514023      0.0000000178      0.0184334030      0.7009362321      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   63414829217.3012  1.75336549938119  1.4579984491e-03  2.5436683398e+12  3.3183416029e-04     28.5389068634  1.6418578580e+05      0.9999959278     -0.7670713982      0.5074144148     -0.0263752124     -0.0075709346    105.6515799327    104.3770941197      0.0000000000      0.4047639811      0.5767962071      0.0000000183      0.0184397935      0.7023557249      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   64646677000.6852  1.75341039517633  1.3579222434e-03  2.3245157014e+12  3.2445018832e-04     28.6640472676  1.2937951915e+05      0.9999960054     -0.7674198972      0.5074826276     -0.0258004321     -0.0074128661    105.6519774737    104.3770749489      0.0000000000      0.4069163304      0.5746402711      0.0000000186      0.0184433799      0.7034317322      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   65902446755.1392  1.75345469435051  1.2647646895e-03  2.1250344054e+12  3.1736666023e-04     28.7821401957  9.1335148983e+04      0.9999960815     -0.7677519670      0.5075501775     -0.0252491947     -0.0072612484    105.6523586835    104.3770565389      0.0000000000      0.4092628174      0.5722877768      0.0000000195      0.0184493863      0.7046079287      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   67182603035.3814  1.75349836919828  1.1760182689e-03  1.9436185112e+12  3.1052765296e-04     28.9339327012  4.8342204407e+04      0.9999961562     -0.7680700309      0.5076172366     -0.0247175396     -0.0071147163    105.6527261802    104.3770389126      0.0000000000      0.4125751306      0.5689663903      0.0000000209      0.0184584581      0.7062669824      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   68487619417.5893  1.75354139568817  1.0936851413e-03  1.7776333595e+12  3.0381387234e-04     29.0848679389  3.3593322293e+03      0.9999962294     -0.7683829465      0.5076824591     -0.0241952242     -0.0069705390    105.6530873430    104.3770219375      0.0000000000      0.4159082426      0.5656230633      0.0000000225      0.0184686716      0.7079315329      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   69817978674.5923  1.75358379046053  1.0172800598e-03  1.6254749935e+12  2.9706928980e-04     29.2433794361 -4.1070219151e+04      0.9999963013     -0.7687030818      0.5077428867     -0.0236696084     -0.0068254862    105.6534510669    104.3770050983      0.0000000000      0.4184640514      0.5630587192      0.0000000240      0.0184772055      0.7092074562      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   71174172954.4676  1.75362558356368  9.4700631197e-04  1.4866247219e+12  2.9054643258e-04     29.3747538759 -8.3415192483e+04      0.9999963717     -0.7690110860      0.5078034378     -0.0231610094     -0.0066854424    105.6538030962    104.3769885724      0.0000000000      0.4203363706      0.5611808907      0.0000000249      0.0184827138      0.7101443509      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   72556703962.6027  1.75366683329948  8.8298155633e-04  1.3599372703e+12  2.8425273601e-04     29.4648177572 -1.2210729752e+05      0.9999964409     -0.7693065617      0.5078640871     -0.0226698669     -0.0065504249    105.6541431695    104.3769725207      0.0000000000      0.4214644368      0.5600484638      0.0000000255      0.0184870740      0.7107063224      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   73966083147.2951  1.75370760011458  8.2413890910e-04  1.2441329875e+12  2.7810775539e-04     29.5286214682 -1.5792268602e+05      0.9999965087     -0.7695931318      0.5079256327     -0.0221898531     -0.0064185268    105.6544756838    104.3769569193      0.0000000000      0.4220021446      0.5595089110      0.0000000257      0.0184889186      0.7109748049      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   75402831888.9553  1.75374792221128  7.6966100500e-04  1.1377990985e+12  2.7210090350e-04     29.5728727699 -1.9009282399e+05      0.9999965752     -0.7698716901      0.5079874479     -0.0217202718     -0.0062893190    105.6548010812    104.3769419431      0.0000000000      0.4224233532      0.5590872607      0.0000000259      0.0184893602      0.7111875965      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   76867481692.9841  1.75378779106117  7.1788110859e-04  1.0398482030e+12  2.6596826430e-04     29.6678380473 -2.2019694355e+05      0.9999966405     -0.7701627332      0.5080437505     -0.0212401682     -0.0061565610    105.6551339815    104.3769274979      0.0000000000      0.4231209239      0.5583878171      0.0000000263      0.0184912326      0.7115371076      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   78360574386.3960  1.75382718072419  6.6937567522e-04  9.5021753258e+11  2.6001826860e-04     29.7650405900 -2.4877446292e+05      0.9999967045     -0.7704430103      0.5081002856     -0.0207743699     -0.0060275751    105.6554569606    104.3769136646      0.0000000000      0.4241377449      0.5573677685      0.0000000270      0.0184944595      0.7120452837      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   79882662318.2607  1.75386606574952  6.2333775074e-04  8.6883616767e+11  2.5435927602e-04     29.8750683781 -2.7833226340e+05      0.9999967673     -0.7707079681      0.5081553370     -0.0203319706     -0.0059051848    105.6557635257    104.3769002206      0.0000000000      0.4257039225      0.5557969583      0.0000000283      0.0184990909      0.7128288816      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   81434308564.0366  1.75390441694860  5.8014403539e-04  7.9478436148e+11  2.4888921063e-04     29.9925393547 -3.0665403575e+05      0.9999968289     -0.7709623003      0.5082102092     -0.0199044842     -0.0057869028    105.6560597128    104.3768872033      0.0000000000      0.4274992041      0.5539963207      0.0000000297      0.0185044455      0.7137269216      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   83016087133.8731  1.75394224422638  5.4032168934e-04  7.2710080316e+11  2.4359525728e-04     30.0821761596 -3.3098219829e+05      0.9999968893     -0.7712068389      0.5082651715     -0.0194905771     -0.0056724967    105.6563465478    104.3768745374      0.0000000000      0.4288780801      0.5526124994      0.0000000309      0.0185093896      0.7144143958      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   84628583184.9579  1.75397957417671  5.0340345729e-04  6.6478166287e+11  2.3819491300e-04     30.1864510227 -3.5533676013e+05      0.9999969486     -0.7714618539      0.5083160445     -0.0190673326     -0.0055551402    105.6566401665    104.3768622681      0.0000000000      0.4296883935      0.5517994778      0.0000000316      0.0185120971      0.7148189585      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   86272393237.9875  1.75401643067306  4.6929100337e-04  6.0762182579e+11  2.3288750926e-04     30.2797503716 -3.8064430261e+05      0.9999970067     -0.7717118029      0.5083668749     -0.0186509494     -0.0054395364    105.6569291548    104.3768504769      0.0000000000      0.4302349458      0.5512517350      0.0000000318      0.0185132874      0.7150935090      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   87948125397.8420  1.75405280706631  4.3691671180e-04  5.5576561126e+11  2.2785851671e-04     30.3755166844 -4.0516635529e+05      0.9999970638     -0.7719476238      0.5084160271     -0.0182570262     -0.0053305863    105.6572023658    104.3768387149      0.0000000000      0.4308305888      0.5506543762      0.0000000320      0.0185150031      0.7153915640      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   89656399578.5451  1.75408869008607  4.0687103748e-04  5.0850224600e+11  2.2298258493e-04     30.4636775463 -4.2585872631e+05      0.9999971198     -0.7721746431      0.5084653396     -0.0178749976     -0.0052248895    105.6574673561    104.3768273735      0.0000000000      0.4313726699      0.5501106253      0.0000000321      0.0185166728      0.7156625184      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   91397847732.5926  1.75412409740595  3.7903840102e-04  4.6531438009e+11  2.1825777384e-04     30.5356811328 -4.4475358239e+05      0.9999971747     -0.7723930115      0.5085147837     -0.0175046965     -0.0051224009    105.6577242465    104.3768164513      0.0000000000      0.4318323237      0.5496495796      0.0000000322      0.0185180645      0.7158923350      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   93173114084.7349  1.75415904407542  3.5314900787e-04  4.2559116601e+11  2.1350497880e-04     30.6222399215 -4.6155323884e+05      0.9999972285     -0.7726155257      0.5085616997     -0.0171315679     -0.0050187025    105.6579832925    104.3768060672      0.0000000000      0.4322521389      0.5492284904      0.0000000323      0.0185193384      0.7161022320      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   94982855370.2986  1.75419354872446  3.2923358629e-04  3.8902595623e+11  2.0873907627e-04     30.7160224567 -4.7554009174e+05      0.9999972813     -0.7728395791      0.5086078462     -0.0167567232     -0.0049140577    105.6582437401    104.3767963148      0.0000000000      0.4326374195      0.5488420633      0.0000000324      0.0185204848      0.7162949268      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   96827741078.1371  1.75422761871332  3.0677570845e-04  3.5574089753e+11  2.0418601232e-04     30.8022203231 -4.8849685350e+05      0.9999973331     -0.7730524499      0.5086531161     -0.0163988939     -0.0048143692    105.6584922811    104.3767867150      0.0000000000      0.4330064228      0.5484719605      0.0000000325      0.0185215842      0.7164794989      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
   98708453698.2985  1.75426125648148  2.8595077332e-04  3.2536616055e+11  1.9976615963e-04     30.8802508661 -5.0039509427e+05      0.9999973839     -0.7732574727      0.5086986461     -0.0160514064     -0.0047174344    105.6587336778    104.3767775590      0.0000000000      0.4334581896      0.5480188153      0.0000000327      0.0185229624      0.7167053240      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  100625688974.5034  1.75429445163263  2.6618773729e-04  2.9774811171e+11  1.9553490744e-04     30.9679504024 -5.1290057757e+05      0.9999974338     -0.7734525964      0.5087432766     -0.0157191466     -0.0046249287    105.6589643738    104.3767685009      0.0000000000      0.4341480724      0.5473268729      0.0000000329      0.0185250217      0.7170501492      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  102580156161.5258  1.75432718311847  2.4771282781e-04  2.7244810486e+11  1.9136455581e-04     31.0657414469 -5.2554919724e+05      0.9999974827     -0.7736459094      0.5087862122     -0.0153914677     -0.0045334985    105.6591919507    104.3767598291      0.0000000000      0.4349833012      0.5464891533      0.0000000331      0.0185275124      0.7174678025      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  104572578287.5724  1.75435945926603  2.3062026430e-04  2.4913990126e+11  1.8712424559e-04     31.1869663710 -5.3705104310e+05      0.9999975307     -0.7738449867      0.5088273922     -0.0150575094     -0.0044397975    105.6594241278    104.3767517489      0.0000000000      0.4357665174      0.5457036411      0.0000000334      0.0185298081      0.7178597587      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  106603692421.7561  1.75439128884684  2.1464578181e-04  2.2791477842e+11  1.8306701941e-04     31.2984241540 -5.4765176939e+05      0.9999975778     -0.7740343794      0.5088679028     -0.0147381552     -0.0043503466    105.6596460954    104.3767438131      0.0000000000      0.4365045421      0.5449633577      0.0000000336      0.0185320666      0.7182293120      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  108674249946.7657  1.75442267798004  1.9983498521e-04  2.0856818100e+11  1.7914238013e-04     31.4067331033 -5.5715048338e+05      0.9999976239     -0.7742160766      0.5089084650     -0.0144291803     -0.0042636311    105.6598608662    104.3767363246      0.0000000000      0.4375710250      0.5438923771      0.0000000338      0.0185365640      0.7187617255      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  110785016836.8284  1.75445360565984  1.8566424482e-04  1.9103444724e+11  1.7539938578e-04     31.5476808408 -5.6636963465e+05      0.9999976692     -0.7743882855      0.5089479381     -0.0141350439     -0.0041811767    105.6600651586    104.3767289349      0.0000000000      0.4393621684      0.5420939698      0.0000000343      0.0185438275      0.7196565333      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  112936773941.0724  1.75448404896312  1.7251918813e-04  1.7502036236e+11  1.7177341276e-04     31.6848768356 -5.7486335229e+05      0.9999977137     -0.7745539827      0.5089871804     -0.0138500669     -0.0041011392    105.6602631005    104.3767219373      0.0000000000      0.4414989232      0.5399494175      0.0000000348      0.0185516246      0.7207255114      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  115130317272.3907  1.75451403021222  1.6044410502e-04  1.6023388158e+11  1.6802364895e-04     31.8547690879 -5.8191764385e+05      0.9999977572     -0.7747295191      0.5090236932     -0.0135543541     -0.0040174756    105.6604688067    104.3767155944      0.0000000000      0.4435190653      0.5379218148      0.0000000353      0.0185590846      0.7217360226      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  117366458301.9153  1.75454357539247  1.4927578811e-04  1.4673559788e+11  1.6440660226e-04     32.0098075765 -5.8780667950e+05      0.9999978000     -0.7748977208      0.5090600880     -0.0132690653     -0.0039367834    105.6606672746    104.3767094658      0.0000000000      0.4454218432      0.5360117824      0.0000000357      0.0185663386      0.7226873791      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  119646024259.2095  1.75457271501520  1.3905896714e-04  1.3442431830e+11  1.6091083677e-04     32.1388486491 -5.9247212032e+05      0.9999978419     -0.7750590491      0.5090965682     -0.0129931475     -0.0038586740    105.6608592827    104.3767036655      0.0000000000      0.4471502276      0.5342766655      0.0000000361      0.0185730707      0.7235513283      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  121969858438.2908  1.75460146499142  1.2947082742e-04  1.2322423567e+11  1.5754239237e-04     32.2704564107 -5.9650491778e+05      0.9999978830     -0.7752135573      0.5091326919     -0.0127274106     -0.0037835691    105.6610441660    104.3766979168      0.0000000000      0.4488147305      0.5326064956      0.0000000365      0.0185787373      0.7243850696      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  124338820509.5948  1.75462983960901  1.2068813625e-04  1.1297692114e+11  1.5427868906e-04     32.3670932456 -5.9996279808e+05      0.9999979234     -0.7753621551      0.5091689445     -0.0124697387     -0.0037107475    105.6612234985    104.3766923988      0.0000000000      0.4500772349      0.5313389975      0.0000000367      0.0185837309      0.7250158462      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  126753786837.9996  1.75465786322912  1.1252216377e-04  1.0354764441e+11  1.5098885116e-04     32.4733291965 -6.0326002806e+05      0.9999979630     -0.7755146965      0.5092029984     -0.0122095311     -0.0036371353    105.6614047392    104.3766870443      0.0000000000      0.4506181226      0.5307945976      0.0000000367      0.0185872431      0.7252833300      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  129215650807.0239  1.75468554693086  1.0494035572e-04  9.4896887692e+10  1.4775205385e-04     32.5743564185 -6.0638243656e+05      0.9999980018     -0.7756655578      0.5092358887     -0.0119532962     -0.0035646518    105.6615832805    104.3766818341      0.0000000000      0.4506720917      0.5307405634      0.0000000365      0.0185873084      0.7253107339      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  131725323149.3227  1.75471290586694  9.7918973994e-05  8.6994047079e+10  1.4463235365e-04     32.6562840549 -6.0887101941e+05      0.9999980399     -0.7758099579      0.5092686205     -0.0117062960     -0.0034947836    105.6617553978    104.3766768193      0.0000000000      0.4506392654      0.5307741871      0.0000000364      0.0185865111      0.7252957903      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  134283732283.5998  1.75473993575296  9.1265598935e-05  7.9799688237e+10  1.4162934262e-04     32.7512692264 -6.1095561176e+05      0.9999980772     -0.7759481383      0.5093009103     -0.0114687465     -0.0034277043    105.6619208652    104.3766718167      0.0000000000      0.4507221967      0.5306909725      0.0000000363      0.0185867945      0.7253373792      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  136891824658.0637  1.75476663496241  8.5124524119e-05  7.3223849896e+10  1.3872720952e-04     32.8261412131 -6.1264528990e+05      0.9999981139     -0.7760806253      0.5093331646     -0.0112390958     -0.0033627949    105.6620808553    104.3766670654      0.0000000000      0.4508131210      0.5305996409      0.0000000362      0.0185872020      0.7253827568      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  139550565100.5530  1.75479300565863  7.9328427650e-05  6.7203303667e+10  1.3588829693e-04     32.9141245522 -6.1410994879e+05      0.9999981499     -0.7762105171      0.5093644264     -0.0110144678     -0.0032993206    105.6622373402    104.3766623966      0.0000000000      0.4509023970      0.5305100062      0.0000000361      0.0185875608      0.7254274061      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  142260937175.4615  1.75481904234064  7.3936842769e-05  6.1651278167e+10  1.3301246475e-04     33.0345874699 -6.1544814053e+05      0.9999981851     -0.7763446369      0.5093935578     -0.0107864612     -0.0032345652    105.6623963175    104.3766581227      0.0000000000      0.4509909037      0.5304211381      0.0000000360      0.0185879222      0.7254716585      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  145023943547.5936  1.75484476026187  6.8961876732e-05  5.6569571617e+10  1.3023484892e-04     33.1341821410 -6.1644143871e+05      0.9999982197     -0.7764732271      0.5094226513     -0.0105661641     -0.0031719517    105.6625499428    104.3766540644      0.0000000000      0.4510525939      0.5303591977      0.0000000360      0.0185881725      0.7255025059      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  147840606353.0870  1.75487016650312  6.4290476506e-05  5.1938091312e+10  1.2755246770e-04     33.2387364253 -6.1728665207e+05      0.9999982537     -0.7765966327      0.5094515293     -0.0103535037     -0.0031115749    105.6626982173    104.3766500553      0.0000000000      0.4510922373      0.5303193976      0.0000000359      0.0185883292      0.7255223366      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  150711967577.5376  1.75489527019758  5.9990696948e-05  4.7703852923e+10  1.2495870999e-04     33.3223526135 -6.1812666279e+05      0.9999982870     -0.7767149933      0.5094804138     -0.0101477666     -0.0030530828    105.6628416959    104.3766462888      0.0000000000      0.4511585493      0.5302528092      0.0000000359      0.0185886057      0.7255554816      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  153639089441.4677  1.75492006907996  5.5899757330e-05  4.3846203345e+10  1.2247628376e-04     33.4150779596 -6.1910780711e+05      0.9999983196     -0.7768276928      0.5095086187     -0.0099511359     -0.0029973566    105.6629787402    104.3766424287      0.0000000000      0.4512997665      0.5301110094      0.0000000357      0.0185891883      0.7256260766      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  156623054793.2798  1.75494455026636  5.2091029335e-05  4.0290082109e+10  1.1996789035e-04     33.5402102466 -6.2047551746e+05      0.9999983517     -0.7769435379      0.5095351385     -0.0097520727     -0.0029406583    105.6631175938    104.3766389174      0.0000000000      0.4514993127      0.5299106544      0.0000000355      0.0185899974      0.7257258575      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  159664967509.8418  1.75496872138700  4.8553154426e-05  3.7027199651e+10  1.1751235954e-04     33.6693394911 -6.2216785743e+05      0.9999983831     -0.7770573845      0.5095606435     -0.0095570853     -0.0028850226    105.6632536405    104.3766356125      0.0000000000      0.4517525872      0.5296563539      0.0000000353      0.0185910235      0.7258525105      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  162765952904.8505  1.75499257971906  4.5219481053e-05  3.4055791355e+10  1.1515298635e-04     33.8091754406 -6.2422142940e+05      0.9999984139     -0.7771661721      0.5095857388     -0.0093698896     -0.0028317097    105.6633842036    104.3766322927      0.0000000000      0.4520529540      0.5293547702      0.0000000351      0.0185922407      0.7260027152      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  165927158145.1262  1.75501613655399  4.2174844393e-05  3.1336870047e+10  1.1286529102e-04     33.9243184364 -6.2668303224e+05      0.9999984442     -0.7772707661      0.5096109691     -0.0091882124     -0.0027798568    105.6635109687    104.3766292335      0.0000000000      0.4523214153      0.5290851880      0.0000000349      0.0185933618      0.7261369129      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  169149752674.9914  1.75503940783619  3.9319657493e-05  2.8861106481e+10  1.1067603252e-04     34.0354407109 -6.2962312872e+05      0.9999984738     -0.7773703198      0.5096356745     -0.0090144948     -0.0027303982    105.6636321370    104.3766261427      0.0000000000      0.4525028050      0.5289030253      0.0000000348      0.0185941349      0.7262275727      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  172434928648.8902  1.75506240154416  3.6686939249e-05  2.6587346899e+10  1.0853502225e-04     34.1324008820 -6.3287673771e+05      0.9999985029     -0.7774668396      0.5096606901     -0.0088444529     -0.0026818918    105.6637507876    104.3766232580      0.0000000000      0.4526255877      0.5287797396      0.0000000348      0.0185946379      0.7262889893      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  175783901372.4099  1.75508512929941  3.4228132780e-05  2.4486206092e+10  1.0636322254e-04     34.2719317063 -6.3619052407e+05      0.9999985315     -0.7775676416      0.5096831768     -0.0086716286     -0.0026323562    105.6638714817    104.3766206633      0.0000000000      0.4527314089      0.5286734821      0.0000000348      0.0185950742      0.7263419138      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  179197909751.8661  1.75510758278377  3.1903772153e-05  2.2566987638e+10  1.0427443922e-04     34.4233914944 -6.3945588424e+05      0.9999985595     -0.7776641981      0.5097051984     -0.0085055645     -0.0025848703    105.6639874082    104.3766180117      0.0000000000      0.4528285880      0.5285759004      0.0000000347      0.0185954769      0.7263905095      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  182678216752.6193  1.75512976615511  2.9768179322e-05  2.0812560764e+10  1.0225809315e-04     34.5585555389 -6.4124272730e+05      0.9999985869     -0.7777566985      0.5097271568     -0.0083451834     -0.0025389478    105.6640993905    104.3766155353      0.0000000000      0.4529582766      0.5284456648      0.0000000347      0.0185960239      0.7264553449      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  186226109866.2915  1.75515167883591  2.7736586432e-05  1.9218128428e+10  1.0034677877e-04     34.7071388403 -6.4136972700e+05      0.9999986139     -0.7778440584      0.5097482708     -0.0081934566     -0.0024956951    105.6642052395    104.3766129102      0.0000000000      0.4531875403      0.5282154404      0.0000000346      0.0185969848      0.7265699719      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  189842901587.0559  1.75517331400824  2.5856048248e-05  1.7760964735e+10  9.8495282751e-05     34.8541243096 -6.3884458254e+05      0.9999986403     -0.7779280598      0.5097693400     -0.0080464435     -0.0024537526    105.6643078107    104.3766104109      0.0000000000      0.4534575384      0.5279443190      0.0000000345      0.0185981081      0.7267049777      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  193529929897.1761  1.75519468426792  2.4111920334e-05  1.6426512764e+10  9.6713562002e-05     34.9858383150 -6.3243525747e+05      0.9999986663     -0.7780083720      0.5097901514     -0.0079049946     -0.0024134272    105.6644064925    104.3766079691      0.0000000000      0.4536680240      0.5277329394      0.0000000345      0.0185990021      0.7268103622      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  197288558761.9743  1.75521579037962  2.2471721662e-05  1.5194236876e+10  9.4906910472e-05     35.1816755828 -6.2206226297e+05      0.9999986917     -0.7780923509      0.5098087037     -0.0077613279     -0.0023722917    105.6645067937    104.3766057391      0.0000000000      0.4539245181      0.5274752440      0.0000000345      0.0186002034      0.7269368443      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  201120178634.4111  1.75523664925333  2.0983650018e-05  1.4060447126e+10  9.3145898339e-05     35.3489956601 -6.0556459250e+05      0.9999987166     -0.7781735766      0.5098274518     -0.0076210806     -0.0023320182    105.6646047710    104.3766037426      0.0000000000      0.4540250495      0.5273758737      0.0000000343      0.0185990424      0.7269917984      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  205026206969.4648  1.75525728436069  1.9595092624e-05  1.3028548344e+10  9.1477392726e-05     35.4886546902 -5.8297206268e+05      0.9999987411     -0.7782504626      0.5098454926     -0.0074883488     -0.0022942131    105.6646974533    104.3766014982      0.0000000000      0.4531093452      0.5283042532      0.0000000333      0.0185863683      0.7265623168      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  209008088748.4994  1.75527770740040  1.8314262397e-05  1.2080163263e+10  8.9847832404e-05     35.6360645516 -5.5284485125e+05      0.9999987651     -0.7783248140      0.5098637349     -0.0073586044     -0.0022570625    105.6647880829    104.3765995341      0.0000000000      0.4527743670      0.5286316870      0.0000000344      0.0185939117      0.7263892206      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  213067297013.8152  1.75529792142165  1.7103675556e-05  1.1210153784e+10  8.8274595534e-05     35.8419441441 -5.1303574596e+05      0.9999987887     -0.7783956265      0.5098818607     -0.0072334533     -0.0022208497    105.6648754713    104.3765979840      0.0000000000      0.4547774426      0.5265997099      0.0000000802      0.0186227673      0.7274649106      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  217205333413.5805  1.75531790356864  1.5945687980e-05  1.0413147099e+10  8.6753201862e-05     36.1256891656 -4.6332068120e+05      0.9999988118     -0.7784632887      0.5098998046     -0.0071126062     -0.0021856087    105.6649598000    104.3765967066      0.0000000000      0.4589109687      0.5224365436      0.0000004733      0.0186520143      0.7296747251      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  221423728757.3462  1.75533761670320  1.4831634563e-05  9.6737336010e+09  8.5211978160e-05     36.6217909945 -4.0423691225e+05      0.9999988345     -0.7785316746      0.5099169961     -0.0069901272     -0.0021487071    105.6650452846    104.3765966139      0.0000000000      0.4695534717      0.5117905316      0.0000014522      0.0186545444      0.7347433122      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  225724043582.3470  1.75535696405474  1.3684260991e-05  9.0003996061e+09  8.3726225449e-05     37.4644574855 -3.3325942375e+05      0.9999988567     -0.7785969774      0.5099326964     -0.0068727803     -0.0021123634    105.6651269685    104.3765972947      0.0000000000      0.4890796535      0.4923065217      0.0000030937      0.0186107311      0.7442883271      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
