# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
  586693980219.9897  2.14854275734108  1.6083090879e-06  5.7930209923e+08  4.2115829095e-05     42.9022306745  4.5741652740e+05      0.9999994625     -0.7804334891      0.5104530950     -0.0035039041     -0.0011003974      0.0000000000     -1.2908865841      0.0000000000      0.6045746393      0.3803755053      0.0000285123      0.0150213432      0.8014401378      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  598116882535.3350  2.14858260979379  1.5395679123e-06  5.4389185949e+08  4.1440311459e-05     42.9064243933  4.4446356705e+05      0.9999994728     -0.7804632832      0.5104618520     -0.0034485083     -0.0010835526      0.0000000000     -1.2909251351      0.0000000000      0.6045755032      0.3803746403      0.0000285124      0.0150213440      0.8014405738      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  609762181305.1923  2.14862300563431  1.4719406409e-06  5.1092403354e+08  4.0788838402e-05     42.9248035861  4.3266631910e+05      0.9999994829     -0.7804919107      0.5104704032     -0.0033951580     -0.0010673812      0.0000000000     -1.2909623140      0.0000000000      0.6045764198      0.3803737227      0.0000285126      0.0150213449      0.8014410363      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  621634206443.4150  2.14866396889928  1.4101409090e-06  4.7988873618e+08  4.0145445460e-05     42.9005868505  4.3749773058e+05      0.9999994928     -0.7805199018      0.5104791298     -0.0033423682     -0.0010513091      0.0000000000     -1.2909990317      0.0000000000      0.6045772999      0.3803728416      0.0000285128      0.0150213458      0.8014414804      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  633737372164.4541  2.14870554151076  1.3504265802e-06  4.5085282715e+08  3.9516239307e-05     42.8825149303  4.5687882869e+05      0.9999995025     -0.7805471099      0.5104878298     -0.0032907562     -0.0010356052      0.0000000000     -1.2910349398      0.0000000000      0.6045782136      0.3803719268      0.0000285129      0.0150213467      0.8014419416      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  646076178624.6348  2.14874772984682  1.2935580309e-06  4.2359655659e+08  3.8900838672e-05     42.8487131141  4.8544633181e+05      0.9999995120     -0.7805735318      0.5104965282     -0.0032402660     -0.0010202352      0.0000000000     -1.2910700600      0.0000000000      0.6045791521      0.3803709872      0.0000285131      0.0150213476      0.8014424151      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  658655213595.3903  2.14879057535835  1.2406425065e-06  3.9779006051e+08  3.8281787144e-05     42.8033926325  5.0928350810e+05      0.9999995214     -0.7806002603      0.5105051283     -0.0031893796     -0.0010046774      0.0000000000     -1.2911053886      0.0000000000      0.6045800604      0.3803700779      0.0000285133      0.0150213484      0.8014428735      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  671479154169.0697  2.14883409295714  1.1886735666e-06  3.7341711304e+08  3.7656283568e-05     42.8116160052  5.2626427104e+05      0.9999995305     -0.7806279202      0.5105131651     -0.0031379478     -0.0009889423      0.0000000000     -1.2911410853      0.0000000000      0.6045810260      0.3803691112      0.0000285135      0.0150213494      0.8014433608      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  684552768497.9585  2.14887829402451  1.1400734836e-06  3.5047145259e+08  3.7041694699e-05     42.7902919037  5.1668629600e+05      0.9999995395     -0.7806548781      0.5105212812     -0.0030873653     -0.0009734338      0.0000000000     -1.2911761592      0.0000000000      0.6045819645      0.3803681716      0.0000285136      0.0150213503      0.8014438343      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  697880917567.1555  2.14892317985078  1.0918788450e-06  3.2911033239e+08  3.6450602412e-05     42.7834601563  4.9308557426e+05      0.9999995483     -0.7806807158      0.5105291764     -0.0030387937     -0.0009585951      0.0000000000     -1.2912098922      0.0000000000      0.6045829105      0.3803672245      0.0000285138      0.0150213512      0.8014443117      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  711468557001.9683  2.14896867729616  1.0433957489e-06  3.0927278489e+08  3.5885149843e-05     42.8046204733  4.2284126165e+05      0.9999995570     -0.7807053871      0.5105367748     -0.0029924418     -0.0009445129      0.0000000000     -1.2912421620      0.0000000000      0.6045839073      0.3803662265      0.0000285140      0.0150213522      0.8014448148      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  725320738910.4946  2.14901475527888  9.9756242469e-07  2.9073665851e+08  3.5336346705e-05     42.8069272174  3.1992501329e+05      0.9999995654     -0.7807291712      0.5105443103     -0.0029474479     -0.0009308387      0.0000000000     -1.2912734815      0.0000000000      0.6045848415      0.3803652912      0.0000285142      0.0150213531      0.8014452862      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  739442613762.0813  2.14906139476923  9.5219988997e-07  2.7347429294e+08  3.4806221105e-05     42.8342842272  2.1806904145e+05      0.9999995738     -0.7807520712      0.5105516640     -0.0029040603     -0.0009177047      0.0000000000     -1.2913037352      0.0000000000      0.6045858143      0.3803643173      0.0000285144      0.0150213540      0.8014457771      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  753839432302.3518  2.14910854190468  9.0802856754e-07  2.5742430189e+08  3.4297854546e-05     42.8671377279  9.9029501466e+04      0.9999995819     -0.7807739691      0.5105587781     -0.0028625169     -0.0009051733      0.0000000000     -1.2913327471      0.0000000000      0.6045867781      0.3803633524      0.0000285146      0.0150213549      0.8014462635      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  768516547505.5212  2.14915620591734  8.6686257600e-07  2.4213486448e+08  3.3769465605e-05     42.9324312983 -2.0772275633e+03      0.9999995899     -0.7807975163      0.5105653854     -0.0028191977     -0.0008920086      0.0000000000     -1.2913629017      0.0000000000      0.6045877070      0.3803624224      0.0000285147      0.0150213558      0.8014467323      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  783479416564.7195  2.14920437645080  8.2611293741e-07  2.2794506417e+08  3.3264645880e-05     43.0221190829 -1.0749263974e+05      0.9999995978     -0.7808199757      0.5105717355     -0.0027779037     -0.0008795241      0.0000000000     -1.2913917112      0.0000000000      0.6045886945      0.3803614338      0.0000285149      0.0150213568      0.8014472306      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  798733602921.0662  2.14925305947190  7.8866493895e-07  2.1466272651e+08  3.2771706245e-05     43.0780540683 -1.9620858350e+05      0.9999996055     -0.7808417225      0.5105781202     -0.0027375252     -0.0008672771      0.0000000000     -1.2914198427      0.0000000000      0.6045896269      0.3803605003      0.0000285151      0.0150213577      0.8014477011      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  814284778332.2490  2.14930230186004  7.5286475108e-07  2.0222201166e+08  3.2288556451e-05     43.1408557636 -2.7377823907e+05      0.9999996130     -0.7808629088      0.5105845067     -0.0026979469     -0.0008552716      0.0000000000     -1.2914474155      0.0000000000      0.6045905773      0.3803595488      0.0000285153      0.0150213586      0.8014481807      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  830138724981.3770  2.14935208440516  7.1800092474e-07  1.9067895585e+08  3.1828631929e-05     43.2086220007 -3.6522388671e+05      0.9999996204     -0.7808830256      0.5105906372     -0.0026603411     -0.0008439132      0.0000000000     -1.2914736629      0.0000000000      0.6045915680      0.3803585570      0.0000285155      0.0150213596      0.8014486807      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  846301337626.8915  2.14940246149577  6.8671383787e-07  1.7976658463e+08  3.1367987657e-05     43.2335898699 -4.0416876169e+05      0.9999996277     -0.7809029253      0.5105970260     -0.0026225506     -0.0008324112      0.0000000000     -1.2914999513      0.0000000000      0.6045924969      0.3803576270      0.0000285156      0.0150213605      0.8014491494      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  862778625794.3342  2.14945348628751  6.5611268074e-07  1.6959547120e+08  3.0924125426e-05     43.2717530796 -4.2321015836e+05      0.9999996348     -0.7809220327      0.5106032494     -0.0025861898     -0.0008213811      0.0000000000     -1.2915252821      0.0000000000      0.6045934776      0.3803566452      0.0000285158      0.0150213614      0.8014496443      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  879576716010.7878  2.14950517241494  6.2764221734e-07  1.6002052392e+08  3.0485282572e-05     43.2926132121 -4.3513979041e+05      0.9999996418     -0.7809409401      0.5106093862     -0.0025501882     -0.0008104237      0.0000000000     -1.2915503263      0.0000000000      0.6045944437      0.3803556779      0.0000285160      0.0150213624      0.8014501319      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  896701854082.8199  2.14955761784485  6.0171815461e-07  1.5082731737e+08  3.0023587533e-05     43.3284612780 -4.4020687577e+05      0.9999996487     -0.7809613075      0.5106153673     -0.0025121452     -0.0007987292      0.0000000000     -1.2915766748      0.0000000000      0.6045953822      0.3803547383      0.0000285162      0.0150213633      0.8014506055      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  914160407418.7764  2.14961087692609  5.7655438135e-07  1.4223827433e+08  2.9579182117e-05     43.3627682448 -4.2612398508e+05      0.9999996554     -0.7809808331      0.5106212034     -0.0024755628     -0.0007875085      0.0000000000     -1.2916020365      0.0000000000      0.6045963710      0.3803537484      0.0000285164      0.0150213642      0.8014511044      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  931958867396.2885  2.14966502595775  5.5402730219e-07  1.3409581179e+08  2.9135050006e-05     43.3484699345 -3.7857560795e+05      0.9999996620     -0.7810001191      0.5106272635     -0.0024388922     -0.0007761840      0.0000000000     -1.2916273826      0.0000000000      0.6045973017      0.3803528166      0.0000285165      0.0150213651      0.8014515741      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  950103851775.8748  2.14972014618431  5.3215339317e-07  1.2645496941e+08  2.8700814047e-05     43.3423650847 -3.3227196508e+05      0.9999996685     -0.7810188715      0.5106332925     -0.0024030521     -0.0007651253      0.0000000000     -1.2916521640      0.0000000000      0.6045982609      0.3803518563      0.0000285167      0.0150213661      0.8014520582      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  968602107161.5325  2.14977623244882  5.1094948589e-07  1.1931793179e+08  2.8282623083e-05     43.3320408450 -2.7223052047e+05      0.9999996748     -0.7810368468      0.5106391829     -0.0023685653     -0.0007545042      0.0000000000     -1.2916760297      0.0000000000      0.6045992626      0.3803508535      0.0000285169      0.0150213670      0.8014525636      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  987460511509.2368  2.14983334341453  4.9148469008e-07  1.1253894995e+08  2.7865130129e-05     43.2870109398 -2.2316703862e+05      0.9999996811     -0.7810546036      0.5106452520     -0.0023340625     -0.0007438273      0.0000000000     -1.2916998555      0.0000000000      0.6046002053      0.3803499097      0.0000285171      0.0150213679      0.8014530394      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1006686076684.2776  2.14989151650516  4.7221762318e-07  1.0621155268e+08  2.7461558574e-05     43.2597436331 -1.8006240926e+05      0.9999996872     -0.7810717005      0.5106511864     -0.0023007555     -0.0007335517      0.0000000000     -1.2917228869      0.0000000000      0.6046011965      0.3803489173      0.0000285173      0.0150213689      0.8014535396      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1026285951068.3868  2.14995076433512  4.5411038680e-07  1.0017280367e+08  2.7051980714e-05     43.2308917134 -1.4386293262e+05      0.9999996932     -0.7810892883      0.5106569728     -0.0022668887     -0.0007230590      0.0000000000     -1.2917462611      0.0000000000      0.6046021696      0.3803479431      0.0000285175      0.0150213698      0.8014540306      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1046267422217.6241  2.15001113291732  4.3669044164e-07  9.4450896317e+07  2.6640397994e-05     43.2247879407 -1.1522857851e+05      0.9999996991     -0.7811072701      0.5106624795     -0.0022328286     -0.0007124874      0.0000000000     -1.2917697497      0.0000000000      0.6046031235      0.3803469881      0.0000285176      0.0150213708      0.8014545120      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1066637919572.0105  2.15007258686768  4.1917992913e-07  8.9116543247e+07  2.6245595463e-05     43.2434644634 -8.5028664531e+04      0.9999997048     -0.7811244830      0.5106677976     -0.0022002251     -0.0007024149      0.0000000000     -1.2917922806      0.0000000000      0.6046041412      0.3803459692      0.0000285178      0.0150213718      0.8014550256      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1087405017217.9165  2.15013512603480  4.0283599933e-07  8.4075927397e+07  2.5857047848e-05     43.2344803830 -6.3201206410e+04      0.9999997105     -0.7811412842      0.5106731703     -0.0021681022     -0.0006924660      0.0000000000     -1.2918144546      0.0000000000      0.6046051028      0.3803450065      0.0000285180      0.0150213727      0.8014555108      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1108576436704.2322  2.15019879493458  3.8699622430e-07  7.9358028145e+07  2.5480136721e-05     43.2284744343 -4.7873923973e+04      0.9999997160     -0.7811574992      0.5106784653     -0.0021369593     -0.0006828330      0.0000000000     -1.2918359645      0.0000000000      0.6046060780      0.3803440302      0.0000285182      0.0150213736      0.8014560029      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1130160049913.3657  2.15026357269574  3.7143544025e-07  7.4948937812e+07  2.5116239018e-05     43.2336222861 -3.6271093647e+04      0.9999997215     -0.7811730938      0.5106836380     -0.0021069290     -0.0006735699      0.0000000000     -1.2918567317      0.0000000000      0.6046070917      0.3803430153      0.0000285184      0.0150213746      0.8014565145      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1152163881988.1394  2.15032950617864  3.5712039537e-07  7.0769661112e+07  2.4755333215e-05     43.2029623153 -2.7024445389e+04      0.9999997268     -0.7811884055      0.5106889228     -0.0020770892     -0.0006643266      0.0000000000     -1.2918773282      0.0000000000      0.6046080333      0.3803420726      0.0000285186      0.0150213755      0.8014569897      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1174596114315.6702  2.15039663476246  3.4296137479e-07  6.6870177825e+07  2.4407608955e-05     43.1890248227 -1.6613197444e+04      0.9999997321     -0.7812031061      0.5106940664     -0.0020483830     -0.0006554647      0.0000000000     -1.2918971725      0.0000000000      0.6046090213      0.3803410835      0.0000285188      0.0150213765      0.8014574883      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1197465087569.3433  2.15046495476615  3.2949465662e-07  6.3144687476e+07  2.4051373990e-05     43.1953415006 -6.3457835762e+03      0.9999997372     -0.7812185117      0.5106989907     -0.0020189194     -0.0006463310      0.0000000000     -1.2919175024      0.0000000000      0.6046099943      0.3803401094      0.0000285189      0.0150213774      0.8014579793      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1220779304810.0125  2.15053453056313  3.1682318822e-07  5.9609474492e+07  2.3695197639e-05     43.1973347122  2.5229370144e+03      0.9999997422     -0.7812340370      0.5107037920     -0.0019894203     -0.0006371585      0.0000000000     -1.2919378290      0.0000000000      0.6046109355      0.3803391671      0.0000285191      0.0150213783      0.8014584542      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1244547434647.5781  2.15060536408687  3.0420733216e-07  5.6318376429e+07  2.3353664102e-05     43.2220139199  1.3975787790e+04      0.9999997472     -0.7812488878      0.5107084321     -0.0019611859     -0.0006284151      0.0000000000     -1.2919573200      0.0000000000      0.6046119401      0.3803381613      0.0000285193      0.0150213793      0.8014589612      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1268778314464.1187  2.15067747607590  2.9248493191e-07  5.3195846654e+07  2.3014662728e-05     43.2206640964  2.2924314582e+04      0.9999997520     -0.7812634960      0.5107131704     -0.0019331170     -0.0006196927      0.0000000000     -1.2919766664      0.0000000000      0.6046128935      0.3803372068      0.0000285195      0.0150213802      0.8014594423      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1293480953699.7756  2.15075091817508  2.8106161249e-07  5.0284929226e+07  2.2690175071e-05     43.2195578910  2.4481539174e+04      0.9999997568     -0.7812774257      0.5107177588     -0.0019062824     -0.0006113762      0.0000000000     -1.2919951846      0.0000000000      0.6046138584      0.3803362407      0.0000285197      0.0150213812      0.8014599293      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1318664537202.6108  2.15082563347590  2.6964539196e-07  4.7561208583e+07  2.2377023787e-05     43.2435801806  2.5338615020e+04      0.9999997615     -0.7812908365      0.5107222193     -0.0018804349     -0.0006033999      0.0000000000     -1.2920130558      0.0000000000      0.6046148829      0.3803352151      0.0000285199      0.0150213822      0.8014604463      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1344338428643.6851  2.15090165264866  2.5916501278e-07  4.4994365077e+07  2.2068264179e-05     43.2374075502  2.5648964581e+04      0.9999997660     -0.7813039310      0.5107267453     -0.0018549035     -0.0005954891      0.0000000000     -1.2920306763      0.0000000000      0.6046158307      0.3803342661      0.0000285200      0.0150213831      0.8014609244      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1370512173998.6245  2.15097903673025  2.4889010852e-07  4.2580375827e+07  2.1770125127e-05     43.2312605892  2.5416969033e+04      0.9999997705     -0.7813165259      0.5107311649     -0.0018302806     -0.0005878806      0.0000000000     -1.2920476908      0.0000000000      0.6046168122      0.3803332836      0.0000285202      0.0150213840      0.8014614198      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1397195505096.9722  2.15105777620512  2.3900824492e-07  4.0284597409e+07  2.1465972884e-05     43.2586312393  1.8075401299e+04      0.9999997749     -0.7813296420      0.5107354064     -0.0018051263     -0.0005800839      0.0000000000     -1.2920650484      0.0000000000      0.6046177990      0.3803322956      0.0000285204      0.0150213850      0.8014619178      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1424398343240.6421  2.15113795024532  2.2984712468e-07  3.8110459790e+07  2.1161083222e-05     43.2800551544  1.4357267738e+04      0.9999997793     -0.7813429284      0.5107395197     -0.0017798604     -0.0005722178      0.0000000000     -1.2920824482      0.0000000000      0.6046187275      0.3803313661      0.0000285206      0.0150213859      0.8014623863      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1452130802892.8223  2.15121958072841  2.2070415656e-07  3.6072943705e+07  2.0869408509e-05     43.3135321235  1.2300664473e+04      0.9999997835     -0.7813556170      0.5107434767     -0.0017557403     -0.0005647432      0.0000000000     -1.2920990937      0.0000000000      0.6046197175      0.3803303749      0.0000285208      0.0150213868      0.8014628860      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1480403195438.7002  2.15130267779408  2.1215635535e-07  3.4153679401e+07  2.0581107306e-05     43.3387138276  1.1029307212e+04      0.9999997877     -0.7813680566      0.5107474902     -0.0017318691     -0.0005573251      0.0000000000     -1.2921155468      0.0000000000      0.6046206675      0.3803294238      0.0000285209      0.0150213878      0.8014633653      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1509226033019.4033  2.15138731745136  2.0395817629e-07  3.2344318394e+07  2.0300781704e-05     43.3529429922  1.1219419212e+04      0.9999997917     -0.7813800853      0.5107514594     -0.0017086626     -0.0005501164      0.0000000000     -1.2921315447      0.0000000000      0.6046216072      0.3803284830      0.0000285211      0.0150213887      0.8014638396      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1538610032440.5894  2.15147344918167  1.9570251829e-07  3.0665821228e+07  2.0036498518e-05     43.3909660343  1.1600689363e+04      0.9999997957     -0.7813914278      0.5107551992     -0.0016868527     -0.0005433889      0.0000000000     -1.2921466270      0.0000000000      0.6046226155      0.3803274735      0.0000285213      0.0150213896      0.8014643484      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1568566119157.1274  2.15156110098556  1.8814114784e-07  2.9072267442e+07  1.9771550650e-05     43.4059553690  1.2011828792e+04      0.9999997997     -0.7814026755      0.5107590718     -0.0016649313     -0.0005365878      0.0000000000     -1.2921617473      0.0000000000      0.6046235526      0.3803265353      0.0000285215      0.0150213905      0.8014648213      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1599105431335.3652  2.15165038313029  1.8086670227e-07  2.7574846170e+07  1.9515284238e-05     43.4135534839  1.2407354451e+04      0.9999998035     -0.7814135000      0.5107628722     -0.0016437392     -0.0005300205      0.0000000000     -1.2921763721      0.0000000000      0.6046245027      0.3803255842      0.0000285217      0.0150213915      0.8014653008      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1630239323994.4814  2.15174130909523  1.7381462905e-07  2.6163044627e+07  1.9264712859e-05     43.4270835929  1.2723672134e+04      0.9999998073     -0.7814240867      0.5107665853     -0.0016230268     -0.0005236080      0.0000000000     -1.2921906720      0.0000000000      0.6046254836      0.3803246021      0.0000285219      0.0150213924      0.8014657958      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1661979373228.4678  2.15183398763542  1.6737377541e-07  2.4802611438e+07  1.8999925858e-05     43.4560776393  1.3143649051e+04      0.9999998110     -0.7814356184      0.5107701647     -0.0016010418     -0.0005167341      0.0000000000     -1.2922057831      0.0000000000      0.6046263876      0.3803236971      0.0000285220      0.0150213933      0.8014662519      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1694337380510.3137  2.15192848297389  1.6095666108e-07  2.3533604798e+07  1.8748816251e-05     43.4963854126  1.3672375191e+04      0.9999998146     -0.7814465425      0.5107735711     -0.0015802408     -0.0005102636      0.0000000000     -1.2922201137      0.0000000000      0.6046273417      0.3803227419      0.0000285222      0.0150213942      0.8014667334      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1727325377079.9868  2.15202477342571  1.5480577782e-07  2.2339855171e+07  1.8504740837e-05     43.5341045252  1.4291433327e+04      0.9999998182     -0.7814571066      0.5107769362     -0.0015600262     -0.0005039782      0.0000000000     -1.2922340428      0.0000000000      0.6046282955      0.3803217870      0.0000285224      0.0150213951      0.8014672148      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1760955628417.8457  2.15212295989951  1.4907172654e-07  2.1209858792e+07  1.8262964732e-05     43.5577230075  1.5036442518e+04      0.9999998217     -0.7814674834      0.5107803573     -0.0015399726     -0.0004977225      0.0000000000     -1.2922478407      0.0000000000      0.6046291977      0.3803208837      0.0000285226      0.0150213960      0.8014676701      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1795240638805.1494  2.15222306121974  1.4332588367e-07  2.0153291553e+07  1.8033557822e-05     43.5951511162  1.6464547821e+04      0.9999998251     -0.7814773248      0.5107836079     -0.0015209954     -0.0004918373      0.0000000000     -1.2922609327      0.0000000000      0.6046301633      0.3803199170      0.0000285227      0.0150213969      0.8014681573      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1830193155973.3530  2.15232510008436  1.3797370813e-07  1.9153804238e+07  1.7807211412e-05     43.6152845453  2.0319321719e+04      0.9999998285     -0.7814869543      0.5107868957     -0.0015022452     -0.0004860044      0.0000000000     -1.2922738500      0.0000000000      0.6046310812      0.3803189980      0.0000285229      0.0150213978      0.8014686205      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1865826175843.9253  2.15242918598537  1.3284071713e-07  1.8211578144e+07  1.7585809936e-05     43.6357018025  2.3873954525e+04      0.9999998318     -0.7814963193      0.5107901659     -0.0014839041     -0.0004802985      0.0000000000     -1.2922864852      0.0000000000      0.6046319881      0.3803180901      0.0000285231      0.0150213987      0.8014690782      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1902152947360.4460  2.15253528125427  1.2769264915e-07  1.7333819125e+07  1.7377043114e-05     43.6730139279  2.7173857970e+04      0.9999998350     -0.7815051537      0.5107932456     -0.0014666638     -0.0004749723      0.0000000000     -1.2922983993      0.0000000000      0.6046329586      0.3803171185      0.0000285233      0.0150213996      0.8014695679      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1939186977414.7812  2.15264344511535  1.2298438929e-07  1.6494197088e+07  1.7165954545e-05     43.6868326434  3.1201367846e+04      0.9999998382     -0.7815140420      0.5107964039     -0.0014491776     -0.0004695327      0.0000000000     -1.2923104459      0.0000000000      0.6046338499      0.3803162261      0.0000285234      0.0150214005      0.8014700177      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 1976942035869.1680  2.15275380521149  1.1840822110e-07  1.5694219133e+07  1.6950316584e-05     43.7458187502  3.6455936544e+04      0.9999998413     -0.7815234574      0.5107992947     -0.0014312945     -0.0004639558      0.0000000000     -1.2923227521      0.0000000000      0.6046347537      0.3803153213      0.0000285236      0.0150214014      0.8014704738      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2015432160676.0771  2.15286635037499  1.1392968434e-07  1.4944844675e+07  1.6744627048e-05     43.8084410894  4.7511785126e+04      0.9999998444     -0.7815324217      0.5108020689     -0.0014142650     -0.0004586648      0.0000000000     -1.2923344906      0.0000000000      0.6046356844      0.3803143896      0.0000285238      0.0150214023      0.8014709435      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2054671663097.7529  2.15298120097903  1.0983501491e-07  1.4232885037e+07  1.6540137594e-05     43.8452410371  5.3318539404e+04      0.9999998474     -0.7815412476      0.5108049129     -0.0013972942     -0.0004533640      0.0000000000     -1.2923461606      0.0000000000      0.6046365365      0.3803135364      0.0000285239      0.0150214031      0.8014713735      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2094675133027.3784  2.15309844409323  1.0575605720e-07  1.3559876742e+07  1.6341827975e-05     43.8996183152  5.5507165163e+04      0.9999998503     -0.7815497902      0.5108076877     -0.0013808640     -0.0004482511      0.0000000000     -1.2923574779      0.0000000000      0.6046374370      0.3803126349      0.0000285241      0.0150214040      0.8014718279      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2135457444413.8354  2.15321806512830  1.0184395394e-07  1.2933298811e+07  1.6153156022e-05     43.9516108453  5.7158158864e+04      0.9999998532     -0.7815578925      0.5108103527     -0.0013652490     -0.0004434034      0.0000000000     -1.2923682452      0.0000000000      0.6046383497      0.3803117211      0.0000285243      0.0150214049      0.8014722885      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2177033760792.0869  2.15334018219908  9.8173248076e-08  1.2332082621e+07  1.5964750429e-05     43.9841454735  5.8346149936e+04      0.9999998560     -0.7815659158      0.5108130816     -0.0013496303     -0.0004385368      0.0000000000     -1.2923789973      0.0000000000      0.6046391914      0.3803108785      0.0000285244      0.0150214057      0.8014727132      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
